時 間,紡纖纖維,電機機械,鋼鐵工業,建材營造,航運業,觀光餐旅,其他,化學工業,生技醫療,半導體業,電腦週邊業,光電業,通信網路業,電子零組件業,電子通路業,資訊服務業,其他電子業,文化創意業,綠能環保,數位雲端,居家生活,電子工業,櫃買指數,成交金額(萬元),成交張數,成交筆數,委買筆數,委賣筆數,委買張數,委賣張數
13:06:45,136.23,223.76,182.9,339.57,215.46,99.07,153.63,151.02,197.43,126.83,131.31,73.01,131.79,136.12,121.01,215.21,250.65,211.84,103.52,92.2,95.97,420.14,259.56,"10,438,230","2,412,214","654,905","3,403,931","3,948,465","11,487,328","7,526,348"
13:06:50,136.23,223.76,182.9,339.59,215.46,99.07,153.63,151.02,197.45,126.83,131.3,73.01,131.79,136.11,120.98,215.21,250.65,211.84,103.52,92.2,95.97,420.13,259.56,"10,440,065","2,412,556","655,062","3,404,904","3,949,507","11,424,887","7,501,798"
13:06:55,136.23,223.76,182.9,339.62,215.46,99.07,153.63,151.02,197.45,126.83,131.32,73.02,131.79,136.11,120.92,215.21,250.58,211.84,103.52,92.2,95.97,420.12,259.56,"10,442,045","2,413,130","655,233","3,406,039","3,950,704","11,478,796","7,548,928"
13:07:00,136.23,223.7,182.9,339.63,215.46,99.07,153.62,151.02,197.45,126.83,131.34,73.01,131.79,136.12,120.96,215.21,250.55,211.83,103.5,92.2,95.97,420.12,259.56,"10,444,402","2,413,683","655,426","3,406,687","3,951,509","11,415,851","7,520,037"
13:07:05,136.23,223.7,182.81,339.63,215.35,99.07,153.63,151.02,197.46,126.83,131.35,73.03,131.79,136.12,120.94,215.23,250.54,211.83,103.5,92.2,95.82,420.14,259.55,"10,447,526","2,414,404","655,652","3,407,855","3,952,847","11,374,031","7,444,144"
13:07:10,136.23,223.72,182.81,339.63,215.35,99.07,153.63,151.02,197.45,126.83,131.33,73.04,131.77,136.12,120.98,215.23,250.54,211.23,103.5,92.2,95.97,420.14,259.53,"10,449,504","2,414,891","655,762","3,409,124","3,954,244","11,420,431","7,516,651"
13:07:15,136.26,223.73,182.81,339.64,215.35,99.07,153.63,150.99,197.44,126.83,131.33,73.04,131.77,136.13,120.87,215.19,250.53,211.23,103.5,92.2,95.97,420.14,259.53,"10,451,036","2,415,264","655,916","3,410,038","3,955,164","11,443,684","7,521,537"
13:07:20,136.26,223.7,182.81,339.64,215.35,99.07,153.63,150.99,197.46,126.83,131.35,73.03,131.76,136.12,121.02,215.19,250.54,211.22,103.5,92.2,95.97,420.13,259.53,"10,453,937","2,416,321","656,089","3,410,957","3,956,126","11,501,380","7,563,275"
13:07:25,136.26,223.7,182.81,339.6,215.35,99.07,153.63,150.99,197.47,126.83,131.36,73.03,131.77,136.12,121.04,215.19,250.55,211.22,103.5,92.19,95.97,420.13,259.53,"10,455,984","2,417,228","656,261","3,411,670","3,957,195","11,502,669","7,562,366"
13:07:30,136.26,223.7,182.81,339.6,215.35,99.07,153.63,151,197.47,126.82,131.41,73.03,131.76,136.13,121.07,215.17,250.55,211.22,103.5,92.19,95.97,420.14,259.53,"10,457,900","2,417,734","656,441","3,412,472","3,958,146","11,512,754","7,577,506"
13:07:35,136.26,223.66,182.81,339.64,215.35,99.09,153.63,151,197.47,126.81,131.36,73.01,131.76,136.12,121.05,215.22,250.54,211.82,103.5,92.19,95.97,420.1,259.54,"10,460,088","2,418,121","656,622","3,413,243","3,959,027","11,432,069","7,538,462"
13:07:40,136.26,223.67,182.81,339.63,215.35,99.09,153.61,151,197.47,126.79,131.36,73.01,131.76,136.13,121.05,215.22,250.55,211.82,103.5,92.19,95.97,420.06,259.53,"10,461,743","2,418,518","656,759","3,414,385","3,960,167","11,500,201","7,554,710"
13:07:45,136.26,223.67,182.81,339.63,215.35,99.09,153.61,151,197.47,126.79,131.36,73.03,131.76,136.14,121.01,215.23,250.55,211.81,103.48,92.19,95.97,420.08,259.53,"10,463,900","2,418,880","656,906","3,415,260","3,961,357","11,493,871","7,536,243"
13:07:50,136.26,223.66,182.81,339.67,215.35,99.09,153.61,151,197.46,126.82,131.36,73.03,131.75,136.13,121.04,215.26,250.58,211.8,103.48,92.19,95.97,420.12,259.55,"10,467,955","2,419,659","657,151","3,416,272","3,962,783","11,516,166","7,556,953"
13:07:55,136.26,223.66,182.81,339.67,215.35,99.09,153.61,151,197.43,126.8,131.36,73.03,131.75,136.14,121.04,215.26,250.58,211.8,103.48,92.19,96.04,420.1,259.54,"10,470,062","2,420,577","657,336","3,417,306","3,964,289","11,461,316","7,536,903"
13:08:00,136.26,223.66,182.81,339.69,215.35,99.09,153.63,151,197.45,126.8,131.37,72.94,131.75,136.13,121.02,215.26,250.59,211.8,103.48,92.19,96.04,420.04,259.52,"10,471,597","2,420,868","657,463","3,417,943","3,965,149","11,528,217","7,545,201"
13:08:05,136.26,223.65,182.9,339.52,215.35,99.09,153.63,151,197.45,126.8,131.37,72.92,131.76,136.13,121.06,215.26,250.58,211.2,103.48,92.19,96.04,420.03,259.49,"10,476,989","2,421,648","657,728","3,418,851","3,966,806","11,427,579","7,479,350"
13:08:10,136.23,223.69,182.9,339.76,215.87,99.09,153.63,151,197.46,126.79,131.36,72.92,131.76,136.13,121.1,215.26,250.6,211.2,103.48,92.19,96.04,420.02,259.49,"10,479,995","2,422,381","658,024","3,420,192","3,968,366","11,506,757","7,565,284"
13:08:15,136.23,223.69,182.9,339.73,215.87,99.09,153.63,151,197.45,126.79,131.37,72.92,131.76,136.13,121.08,215.29,250.61,211.79,103.48,92.19,96.04,420.02,259.52,"10,482,446","2,423,528","658,207","3,421,592","3,969,881","11,460,432","7,516,086"
13:08:20,136.23,223.69,182.9,339.73,215.87,99.09,153.63,150.92,197.45,126.79,131.38,72.91,131.76,136.12,121.06,215.26,250.55,211.79,103.48,92.19,96.04,420,259.51,"10,484,152","2,423,783","658,333","3,422,456","3,970,908","11,476,560","7,567,713"
13:08:25,136.23,223.68,182.9,339.73,215.87,99.09,153.66,150.92,197.44,126.81,131.43,72.91,131.76,136.12,121.04,215.26,250.55,211.79,103.48,92.19,96.04,420.04,259.53,"10,486,190","2,424,535","658,527","3,423,231","3,971,968","11,525,220","7,569,596"
13:08:30,136.23,223.69,182.9,339.56,215.87,99.09,153.68,150.92,197.43,126.8,131.38,73.02,131.76,136.12,121.04,215.26,250.55,211.79,103.48,92.18,96.04,420.1,259.55,"10,488,101","2,424,943","658,679","3,423,999","3,972,889","11,535,266","7,596,395"
13:08:35,136.23,223.71,182.9,339.56,215.87,99.09,153.68,150.92,197.43,126.8,131.39,73,131.77,136.12,120.99,215.25,250.55,211.19,103.48,92.18,96.05,420.08,259.51,"10,490,692","2,425,530","658,881","3,424,753","3,973,880","11,521,992","7,574,406"
13:08:40,136.23,223.71,182.9,339.54,215.35,99.09,153.68,150.92,197.38,126.79,131.39,72.91,131.76,136.14,121.02,215.25,250.46,211.19,103.48,92.17,96.05,419.99,259.46,"10,493,608","2,425,889","659,078","3,425,548","3,975,006","11,503,567","7,578,129"
13:08:45,136.23,223.72,182.81,339.71,215.35,99.1,153.68,150.92,197.48,126.79,131.39,72.91,131.76,136.13,121.04,215.25,250.45,211.19,103.48,92.17,96.05,420,259.48,"10,495,374","2,426,215","659,215","3,426,307","3,975,888","11,521,862","7,571,480"
13:08:50,136.23,223.69,182.81,339.68,215.35,99.1,153.65,150.9,197.46,126.8,131.39,72.91,131.78,136.13,121.01,215.25,250.51,211.19,103.35,92.17,96.05,420.02,259.48,"10,496,939","2,426,586","659,374","3,427,181","3,976,672","11,489,186","7,564,423"
13:08:55,136.14,223.67,182.81,339.65,215.35,99.1,153.65,150.9,197.48,126.8,131.4,73,131.78,136.13,121.02,215.25,250.51,211.19,103.35,92.17,96.05,420.08,259.51,"10,501,027","2,427,003","659,532","3,427,939","3,977,357","11,532,270","7,591,291"
13:09:00,136.14,223.67,182.81,339.65,215.35,99.09,153.65,150.9,197.49,126.76,131.41,73,131.78,136.13,121.02,215.25,250.55,211.19,103.35,92.19,96.05,420.03,259.49,"10,503,411","2,428,077","659,719","3,428,734","3,978,189","11,442,740","7,538,256"
13:09:05,136.14,223.68,182.81,339.65,215.35,99.09,153.65,150.9,197.5,126.77,131.4,73,131.76,136.17,121.04,215.25,250.55,211.19,103.3,92.19,96.05,420.05,259.5,"10,506,298","2,428,518","659,921","3,429,691","3,979,199","11,481,419","7,527,951"
13:09:10,136.14,223.68,182.81,339.65,215.35,99.09,153.68,150.9,197.5,126.77,131.38,73,131.79,136.16,121.04,215.26,250.49,211.19,103.3,92.19,96.05,420.04,259.5,"10,508,424","2,428,993","660,080","3,430,696","3,980,285","11,489,479","7,547,016"
13:09:15,136.14,223.7,182.81,339.65,215.35,99.09,153.68,150.9,197.49,126.77,131.39,73,131.74,136.19,121.04,215.26,250.49,211.19,103.3,92.21,96.05,420.05,259.5,"10,510,856","2,429,369","660,276","3,431,406","3,981,299","11,537,093","7,576,296"
13:09:20,136.14,223.7,182.81,339.64,215.4,99.09,153.68,150.9,197.48,126.76,131.39,73.09,131.75,136.18,121.02,215.25,250.48,211.19,103.3,92.21,96.05,420.09,259.51,"10,512,474","2,429,812","660,409","3,432,339","3,982,385","11,477,197","7,522,495"
13:09:25,136.14,223.71,182.81,339.64,215.4,99.09,153.68,150.9,197.47,126.79,131.39,73.01,131.75,136.17,121.04,215.25,250.53,211.19,103.3,92.22,96.05,420.08,259.51,"10,515,758","2,430,399","660,606","3,433,254","3,983,679","11,518,393","7,529,339"
13:09:30,136.14,223.73,182.81,339.64,215.4,99.09,153.67,150.9,197.4,126.76,131.39,73.02,131.75,136.19,121.04,215.23,250.53,212.4,103.31,92.17,96.05,420.06,259.55,"10,517,718","2,430,684","660,747","3,434,373","3,984,870","11,428,592","7,511,468"
13:09:35,136.14,223.72,182.9,339.56,215.4,99.09,153.67,150.9,197.39,126.76,131.39,73.01,131.78,136.19,121.01,215.23,250.62,212.4,103.31,92.17,96.05,420.06,259.55,"10,519,782","2,430,900","660,883","3,435,776","3,986,245","11,445,357","7,535,274"
13:09:40,136.16,223.73,182.9,339.56,215.4,99.09,153.67,150.9,197.38,126.78,131.39,73.01,131.74,136.2,121.01,215.26,250.61,212.39,103.31,92.17,96.05,420.08,259.56,"10,521,409","2,431,328","661,035","3,436,634","3,987,218","11,505,129","7,575,829"
13:09:45,136.16,223.73,182.9,339.56,215.4,99.09,153.67,150.87,197.36,126.78,131.34,73.01,131.74,136.15,121.01,215.26,250.5,212.38,103.31,92.17,96.05,420.04,259.53,"10,523,596","2,431,779","661,191","3,437,684","3,988,270","11,435,294","7,524,724"
13:09:50,136.16,223.71,182.9,339.56,215.4,99.09,153.7,150.87,197.33,126.79,131.39,73,131.73,136.16,120.98,215.26,250.49,212.38,103.31,92.17,96.05,420.06,259.54,"10,527,519","2,432,552","661,421","3,438,941","3,989,882","11,458,700","7,544,355"
13:09:55,136.16,223.71,182.9,339.56,215.4,99.09,153.7,150.9,197.36,126.8,131.37,72.99,131.73,136.17,121,215.26,250.47,212.38,103.31,92.17,96.05,420.06,259.54,"10,530,285","2,433,630","661,551","3,439,830","3,991,090","11,482,033","7,550,936"
13:10:00,136.16,223.71,182.9,339.55,215.4,99.09,153.7,150.9,197.35,126.8,131.38,72.99,131.73,136.17,121,215.26,250.47,212.38,103.29,92.17,96.05,420.08,259.55,"10,535,242","2,434,320","661,826","3,441,058","3,992,437","11,413,504","7,510,131"
13:10:05,136.16,223.71,182.9,339.55,215.36,99.09,153.7,150.9,197.32,126.8,131.39,72.99,131.74,136.17,121,215.26,250.47,212.38,103.29,92.17,96.05,420.07,259.54,"10,540,416","2,435,098","662,039","3,442,417","3,994,228","11,374,808","7,447,491"
13:10:10,136.16,223.72,182.9,339.55,215.36,99.09,153.7,150.9,197.31,126.8,131.38,72.98,131.74,136.15,121.08,215.18,250.5,212.38,103.29,92.17,96.05,420.06,259.54,"10,542,224","2,436,192","662,185","3,443,683","3,995,589","11,496,113","7,506,429"
13:10:15,136.16,223.72,182.9,339.56,215.36,99.09,153.7,150.9,197.37,126.8,131.28,72.98,131.73,136.19,121.06,215.25,250.5,211.78,103.3,92.16,96.05,420.06,259.51,"10,545,477","2,437,002","662,546","3,444,434","3,996,394","11,510,792","7,510,075"
13:10:20,136.16,223.71,182.81,339.56,215.36,99.09,153.7,150.9,197.4,126.79,131.37,72.98,131.73,136.19,121.07,215.25,250.52,211.78,103.29,92.16,96.05,420.07,259.52,"10,548,694","2,438,110","662,760","3,445,461","3,997,841","11,482,039","7,493,393"
13:10:25,136.16,223.72,182.81,339.73,215.36,99.09,153.7,150.9,197.4,126.79,131.37,72.97,131.75,136.19,121.07,215.29,250.52,211.78,103.29,92.16,96.05,420.06,259.52,"10,552,417","2,438,782","662,974","3,446,317","3,998,938","11,514,357","7,509,401"
13:10:30,136.16,223.72,182.81,339.73,215.36,99.09,153.7,150.87,197.37,126.79,131.27,72.99,131.75,136.19,121.07,215.32,250.45,211.78,103.29,92.16,96.05,420.05,259.51,"10,556,806","2,439,465","663,246","3,447,590","4,000,440","11,500,895","7,509,097"
13:10:35,136.16,223.73,182.92,339.37,215.36,99.09,153.71,150.87,197.36,126.79,131.24,72.98,131.75,136.17,121.06,215.36,250.45,211.78,103.29,92.18,96.05,420.02,259.5,"10,558,816","2,440,120","663,440","3,448,492","4,001,704","11,551,454","7,526,886"
13:10:40,136.16,223.73,182.92,339.54,215.5,99.1,153.71,150.87,197.33,126.79,131.24,72.97,131.75,136.16,121.05,215.36,250.49,211.78,103.29,92.18,96.05,420.01,259.49,"10,560,927","2,440,522","663,623","3,449,571","4,002,686","11,534,671","7,528,110"
13:10:45,136.16,223.72,183.02,339.71,215.39,99.1,153.7,150.87,197.34,126.76,131.34,72.99,131.74,136.16,121.02,215.36,250.39,211.78,103.27,92.18,96.05,419.99,259.49,"10,563,205","2,441,092","663,777","3,450,601","4,003,979","11,508,932","7,487,460"
13:10:50,136.07,223.71,183.02,339.69,215.39,99.1,153.7,150.87,197.34,126.8,131.33,72.98,131.73,136.15,121.02,215.38,250.43,211.77,103.27,92.18,96.05,420.04,259.51,"10,566,112","2,441,595","663,938","3,451,494","4,005,069","11,491,042","7,474,008"
13:10:55,136.07,223.71,183.02,339.69,215.39,99.1,153.7,150.87,197.34,126.81,131.38,73,131.73,136.16,121.07,215.38,250.45,211.77,103.27,92.17,96.05,420.08,259.53,"10,572,614","2,443,249","664,352","3,452,392","4,006,205","11,531,987","7,518,990"
13:11:00,136.07,223.7,182.92,339.52,215.39,99.08,153.71,150.87,197.37,126.78,131.33,73.01,131.72,136.15,121.09,215.38,250.45,211.77,103.28,92.17,96.05,420.03,259.5,"10,575,988","2,443,704","664,540","3,453,280","4,007,169","11,538,120","7,516,221"
13:11:05,136.07,223.64,182.92,339.34,215.41,99.08,153.69,150.87,197.37,126.78,131.35,72.99,131.78,136.15,121.09,215.38,250.45,211.77,103.29,92.17,96.05,420.04,259.5,"10,578,049","2,444,013","664,697","3,453,984","4,007,892","11,558,954","7,547,720"
13:11:10,136.07,223.63,182.92,339.37,215.41,99.08,153.69,150.87,197.36,126.79,131.35,72.98,131.75,136.12,121.11,215.43,250.45,211.78,103.29,92.17,96.05,420.04,259.5,"10,580,987","2,444,688","664,892","3,454,778","4,008,887","11,483,017","7,473,504"
13:11:15,136.07,223.53,182.92,339.45,215.41,99.08,153.69,150.87,197.39,126.8,131.36,72.99,131.74,136.11,121.12,215.43,250.41,211.78,103.29,92.17,95.89,420.04,259.49,"10,584,858","2,445,290","665,087","3,455,566","4,010,198","11,530,339","7,508,928"
13:11:20,136.07,223.54,182.92,339.62,215.41,99.08,153.69,150.87,197.39,126.78,131.37,72.97,131.71,136.1,121.12,215.43,250.43,211.78,103.29,92.17,95.89,420,259.48,"10,587,951","2,445,916","665,280","3,456,223","4,011,136","11,514,890","7,514,796"
13:11:25,136.07,223.53,182.92,339.65,215.41,99.08,153.69,150.87,197.35,126.79,131.36,72.97,131.71,136.12,121.11,215.43,250.43,211.79,103.29,92.17,95.89,420.03,259.48,"10,589,835","2,446,283","665,465","3,456,880","4,011,933","11,528,310","7,511,249"
13:11:30,136.07,223.54,182.92,339.59,215.41,99.08,153.69,150.9,197.35,126.8,131.37,72.99,131.71,136.15,121.11,215.43,250.42,211.79,103.29,92.17,95.89,420.05,259.49,"10,592,017","2,446,833","665,635","3,457,488","4,012,739","11,553,493","7,545,264"
13:11:35,136.07,223.53,182.92,339.59,215.41,99.08,153.69,150.9,197.37,126.78,131.38,72.98,131.71,136.15,121.05,215.43,250.41,211.79,103.3,92.17,95.89,420.03,259.49,"10,596,528","2,447,657","665,865","3,458,013","4,013,446","11,539,690","7,524,057"
13:11:40,136.1,223.51,182.83,339.54,215.41,99.08,153.69,150.9,197.37,126.76,131.42,72.98,131.72,136.15,121.05,215.43,250.41,211.79,103.3,92.17,95.89,420,259.47,"10,602,033","2,448,536","666,016","3,458,719","4,014,566","11,545,736","7,533,617"
13:11:45,136.07,223.52,182.83,339.54,215.41,99.08,153.69,150.9,197.36,126.8,131.42,73.01,131.72,136.16,121.05,215.55,250.4,211.79,103.3,92.19,95.89,420.09,259.51,"10,606,928","2,448,907","666,226","3,459,366","4,015,514","11,532,022","7,531,009"
13:11:50,136.07,223.51,182.83,339.54,215.41,99.08,153.68,150.9,197.36,126.8,131.4,72.99,131.75,136.16,121.05,215.55,250.39,211.79,103.3,92.19,95.89,420.09,259.51,"10,609,036","2,449,336","666,388","3,460,119","4,016,654","11,525,827","7,503,940"
13:11:55,136.07,223.5,182.83,339.54,215.41,99.08,153.68,150.9,197.36,126.82,131.4,72.99,131.75,136.12,121.12,215.55,250.39,211.79,103.31,92.19,95.97,420.1,259.51,"10,611,531","2,449,711","666,571","3,460,888","4,017,635","11,531,772","7,540,690"
13:12:00,136.07,223.44,182.83,339.54,215.41,99.08,153.68,150.9,197.37,126.82,131.39,72.98,131.73,136.11,121.12,215.55,250.39,211.78,103.31,92.19,95.97,420.08,259.5,"10,614,925","2,450,737","666,788","3,461,640","4,018,469","11,505,893","7,516,148"
13:12:05,136.07,223.44,182.83,339.54,215.49,99.08,153.68,150.9,197.4,126.82,131.4,72.97,131.73,136.11,121.12,215.55,250.4,211.72,103.31,92.3,95.97,420.08,259.51,"10,616,554","2,451,189","666,950","3,462,330","4,019,323","11,533,082","7,519,924"
13:12:10,136.07,223.44,182.92,339.54,215.49,99.08,153.68,150.9,197.38,126.81,131.43,73,131.72,136.11,121.11,215.58,250.34,211.72,103.31,92.3,95.97,420.08,259.51,"10,618,810","2,451,522","667,106","3,463,007","4,020,234","11,560,076","7,541,698"
13:12:15,136.07,223.44,182.92,339.54,215.49,99.08,153.69,150.9,197.39,126.8,131.42,72.98,131.73,136.11,121.13,215.58,250.34,211.72,103.32,92.3,95.97,420.06,259.5,"10,620,703","2,452,823","667,281","3,463,638","4,020,969","11,525,598","7,530,111"
13:12:20,136.07,223.64,182.83,339.54,215.49,99.08,153.71,150.9,197.39,126.8,131.45,72.98,131.75,136.1,121.13,215.58,250.4,211.72,103.32,92.3,95.97,420.07,259.51,"10,623,544","2,453,319","667,496","3,464,673","4,022,079","11,527,981","7,521,351"
13:12:25,136.07,223.66,182.92,339.52,215.49,99.08,153.67,150.87,197.39,126.81,131.48,72.98,131.74,136.1,121.09,215.58,250.35,211.72,103.32,92.28,95.97,420.09,259.52,"10,626,418","2,454,149","667,752","3,465,504","4,023,207","11,510,786","7,520,080"
13:12:30,136.07,223.66,182.92,339.52,215.49,99.08,153.67,150.87,197.4,126.81,131.48,72.98,131.74,136.11,121.09,215.58,250.35,211.72,103.32,92.28,95.97,420.09,259.52,"10,628,445","2,454,653","667,939","3,466,240","4,024,138","11,530,601","7,522,130"
13:12:35,136.07,223.67,182.92,339.35,216.02,99.08,153.67,150.87,197.43,126.81,131.47,72.98,131.74,136.1,121.15,215.59,250.34,211.72,103.32,92.28,95.97,420.08,259.52,"10,631,641","2,455,177","668,107","3,467,022","4,025,074","11,536,924","7,509,460"
13:12:40,136.09,223.68,182.92,339.35,216.02,99.08,153.67,150.87,197.43,126.82,131.45,72.98,131.74,136.1,121.17,215.58,250.34,212.32,103.32,92.28,95.97,420.08,259.55,"10,634,543","2,455,651","668,322","3,468,326","4,026,328","11,508,703","7,490,769"
13:12:45,136.09,223.67,182.92,339.5,215.49,99.08,153.67,150.87,197.43,126.81,131.45,72.99,131.73,136.1,121.19,215.58,250.34,212.32,103.33,92.28,95.97,420.07,259.55,"10,636,083","2,456,142","668,468","3,468,991","4,027,154","11,557,796","7,528,807"
13:12:50,136.09,223.67,182.92,339.33,215.49,99.08,153.68,150.87,197.42,126.75,131.44,72.99,131.73,136.12,121.18,215.58,250.34,212.31,103.33,92.28,95.97,420,259.51,"10,639,313","2,456,878","668,679","3,469,763","4,028,147","11,498,081","7,518,031"
13:12:55,136.09,223.67,182.92,339.33,215.6,99.08,153.67,150.93,197.41,126.73,131.43,72.98,131.74,136.12,121.2,215.58,250.35,211.11,103.31,92.28,95.97,419.95,259.43,"10,642,800","2,457,285","668,921","3,470,577","4,029,232","11,486,575","7,514,185"
13:13:00,136.09,223.68,182.92,339.51,215.49,99.08,153.67,150.93,197.42,126.73,131.45,72.98,131.74,136.11,121.17,215.57,250.35,211.12,103.32,92.28,95.97,419.96,259.44,"10,645,289","2,457,876","669,101","3,471,692","4,030,335","11,511,295","7,510,340"
13:13:05,136.09,223.69,182.92,339.51,215.6,99.08,153.67,150.85,197.4,126.73,131.39,72.98,131.76,136.12,121.15,215.57,250.34,211.12,103.32,92.28,95.97,419.95,259.44,"10,648,447","2,458,452","669,316","3,472,848","4,032,060","11,429,379","7,476,108"
13:13:10,136.09,223.68,182.92,339.51,215.6,99.08,153.67,150.85,197.38,126.74,131.38,72.98,131.77,136.13,121.13,215.57,250.34,211.12,103.32,92.28,96.13,419.95,259.44,"10,650,827","2,459,013","669,537","3,473,835","4,033,442","11,472,637","7,544,733"
13:13:15,136.09,223.69,182.92,339.5,215.6,99.08,153.65,150.85,197.37,126.74,131.4,72.98,131.73,136.13,121.13,215.57,250.34,211.13,103.32,92.28,96.13,419.95,259.44,"10,653,837","2,459,400","669,708","3,474,742","4,034,487","11,549,511","7,545,812"
13:13:20,136.09,223.68,182.83,339.42,215.6,99.08,153.65,150.83,197.36,126.74,131.4,72.98,131.73,136.12,121.1,215.57,250.36,211.13,103.32,92.25,96.13,419.95,259.44,"10,656,389","2,459,814","669,890","3,475,922","4,036,203","11,532,888","7,533,613"
13:13:25,136.09,223.69,182.83,339.46,215.6,99.08,153.65,150.82,197.38,126.7,131.4,72.99,131.73,136.14,121.12,215.58,250.3,211.13,103.32,92.25,96.13,419.91,259.42,"10,658,413","2,460,530","670,036","3,476,555","4,037,058","11,541,797","7,554,967"
13:13:30,136.09,223.69,182.83,339.45,215.6,99.06,153.67,150.82,197.38,126.77,131.42,72.97,131.74,136.09,121.13,215.66,250.32,211.73,103.3,92.25,96.13,419.99,259.48,"10,660,834","2,460,930","670,242","3,477,568","4,038,215","11,545,727","7,542,122"
13:13:35,136.09,223.69,182.83,339.45,215.6,99.06,153.67,150.82,197.41,126.74,131.44,72.98,131.74,136.08,121.1,215.66,250.3,211.73,103.29,92.25,96.13,419.94,259.47,"10,663,472","2,461,354","670,455","3,478,281","4,038,976","11,533,976","7,540,059"
